gi_no,title,company_name,company_id,career,education,employment_type,deadline_raw,job_function,job_categories
281862,[파이드픽셀즈] 사업 PM 채용 (경력 · 주니어),파이드픽셀즈,43578584,경력무관,학력무관,정규직,채용시,게임기획,게임기획;게임운영;사업기획(국내);사업관리
281867,[파이드픽셀즈] 퍼포먼스 마케터 채용,파이드픽셀즈,43578584,경력무관,학력무관,정규직,채용시,마케팅,마케팅;홍보;광고기획
281870,[파이드픽셀즈] 마케팅 매니저 채용,파이드픽셀즈,43578584,경력무관,학력무관,정규직,채용시,전략기획,전략기획;마케팅;홍보;해외 마케팅;광고기획
281871,[파이드픽셀즈] 마케팅 콘텐츠 매니저 채용 (영상·이미지),파이드픽셀즈,43578584,경력무관,학력무관,정규직,채용시,마케팅,마케팅;홍보;해외 마케팅;광고기획
281874,[파이드픽셀즈] 마케팅 이미지 콘텐츠 디자이너 채용,파이드픽셀즈,43578584,경력무관,학력무관,정규직,채용시,마케팅,마케팅;홍보;해외 마케팅;광고기획
281883,[파이드픽셀즈] 마케팅 영상 콘텐츠 디자이너 채용,파이드픽셀즈,43578584,경력무관,학력무관,정규직,채용시,영상제작·편집,영상제작·편집;마케팅;홍보;해외 마케팅;광고기획
283441,[파이드픽셀즈] 신작 대형 IP 게임 QA 담당자 채용,파이드픽셀즈,43578584,경력2년↑ ,학력무관,정규직,채용시,QA·테스터,QA·테스터
283776,[넷마블네오] 나 혼자만 레벨업 카르마 이펙트 담당 모집,넷마블네오,37126660,경력무관,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);이펙트·FX
283774,[PUBG STUDIOS] VFX 아티스트 (3년 이상),(주)크래프톤,22302337,경력3년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
283773,[PUBG STUDIOS] PM (5년 이상),(주)크래프톤,22302337,경력5년↑ ,학력무관,정규직,채용시,사업관리,사업관리
283745,[그라비티] RO1 시스템 엔지니어 채용,그라비티,11525178,경력3년↑ ,학력무관,정규직,~10/12,서버,서버;네트워크;시스템·DB;클라우드
283733,[NX 스튜디오] [Project TAL] 콘텐츠 디자이너 (계약직),㈜매드엔진,33649396,경력무관,학력무관,계약직,~10/11,게임개발(모바일),게임개발(모바일);게임기획
283713,[Onetake Studio] 오리지널IP 신작 콘솔 프로젝트 클라이언트 프로그래머,㈜네오위즈,11526996,경력5년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트)
283712,[퍼스트 디센던트] 라이팅 아티스트,㈜넥슨게임즈,13488254,경력무관,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
283702,[111퍼센트] 게임 이펙트 디자이너,111퍼센트㈜,20978266,경력무관,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인;원화;모델링;애니메이션;이펙트·FX
283701,[크로노스튜디오] 테크니컬 아티스트 (TA) 모집 (경력),㈜크로노스튜디오,43834799,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일);게임AI 개발;애니메이션;이펙트·FX
283672,게임 QA(계약직),㈜위메이드,11525585,경력무관,학력무관,계약직,~09/09,QA·테스터,QA·테스터
283680,[컴투스] 신규 모바일 플랫폼 웹기획자 (3년 이상),주식회사 컴투스,11526566,경력3년↑ ,학력무관,정규직,08/10(월),플랫폼 개발,플랫폼 개발;플랫폼 디자인;플랫폼 기획
283449,사운드 디자이너 (계약직),㈜네오위즈,11526996,경력무관,학력무관,계약직,채용시,사운드 제작,사운드 제작
281466,[ASTRA9 Studio] 내러티브 중심 RPG 신작 프로젝트 클라이언트 프로그래머,㈜네오위즈,11526996,경력5년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);엔진
283322,[NOUGH Studio] P의 거짓 차기작 3D 캐릭터 모델러,㈜네오위즈,11526996,경력3년↑ ,학력무관,정규직,채용시,모델링,모델링
283153,[NOUGH Studio] P의 거짓 차기작 Producer,㈜네오위즈,11526996,경력2년↑ ,학력무관,정규직,채용시,게임운영,게임운영
283645,[슈퍼캣] 인사 파트 리더 모집 (경력),㈜슈퍼캣,21966143,경력8년↑ ,학력무관,정규직,채용시,인사,인사
283104,[위메이드커넥트] 신규 프로젝트 유니티 클라이언트 개발 담당자 모집,㈜위메이드커넥트,11530731,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일);게임AI 개발
283643,[슈터본부] 슈터플랫폼실 웹서비스 기획자,넥슨,11527672,경력5년↑ ,학력무관,정규직,08/10(월),게임기획,게임기획
283642,[Embers of the Uncrowned] 캐릭터 모델러 (계약직),넥슨,11527672,경력무관,학력무관,계약직,08/10(월),원화,원화;모델링
283626,[던전앤파이터]던전 콘텐츠 이펙트 디자이너 (근무지 제주본사),네오플,11526014,경력무관,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
283585,[던전앤파이터] 캐릭터 2D이펙트 디자이너 (근무지 제주본사),네오플,11526014,경력무관,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
283463,[넷마블넥서스] ’세븐나이츠리버스’ 전투 기획자 채용,넷마블넥서스,33563803,경력2년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
283580,[디나미스원] 경영지원(총무) 모집,디나미스원㈜,44438003,경력3년↑ ,학력무관,정규직,채용시,총무,총무
283596,[그라비티] 중화권 게임사업PM 채용,그라비티,11525178,경력무관,학력무관,정규직,~10/07,사업기획(해외),사업기획(해외);사업관리;마케팅;프로모션;퍼블리싱
283584,[데브캣] 구매자산관리 담당자 (경력직) 모집,데브캣,32636212,경력3년↑ ,학력무관,정규직,채용시,인사,인사;총무;구매
283581,[프로젝트O] 애니메이션 팀장 모집,라이온하트스튜디오,27153410,경력10년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
283355,[CVS] Technical Artist,㈜베이글코드,13322486,경력2년↑ ,학력무관,계약직,채용시,모델링,모델링;이펙트·FX
283577,[컴투스] [컴투스프로야구V26] 사업PM (1-5년),주식회사 컴투스,11526566,경력무관,학력무관,정규직,08/06(목),게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일);게임기획;게임운영
283570,[OmniCraft Labs - Project GW] TA (5년 이상),옴니크래프트랩스㈜(크래프톤 계열회사),47064232,경력5년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);이펙트·FX;게임기획;엔진
283571,[OmniCraft Labs - Project GW] 리드급 캐릭터 컨셉 (7년 이상),옴니크래프트랩스㈜(크래프톤 계열회사),47064232,경력10년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);원화
283567,[LoreVault][Woochi the Wayfarer] 연출팀 라이팅 아티스트,㈜넥슨게임즈,13488254,경력2년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
283563,[넥슨코리아] 마비노기 시나리오/보이스 녹음 및 개발 보조 (아르바이트),넥슨,11527672,경력무관,학력무관,아르바이트,채용시,게임기획,게임기획
283562,[AA 스튜디오] 일러스트레이터,㈜넥슨게임즈,13488254,경력3년↑ ,학력무관,정규직,채용시,원화,원화
283557,[시프트업] 스텔라 블레이드 차기작 / 캐릭터 컨셉 아티스트,㈜시프트업,15704099,경력5년↑ ,학력무관,정규직,채용시,원화,원화
283550,[파트너십사업본부] 플랫폼사업실 모바일 플랫폼 담당자 (계약직),넥슨,11527672,경력3년↑ ,학력무관,계약직,08/05(수),사업기획(해외),사업기획(해외);사업관리;리서치
281266,[위메이드커넥트] 배경 원화 담당자 모집,㈜위메이드커넥트,11530731,경력2년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);원화
283500,[NC][Project JSY] AAA콘솔 액션RPG 프로젝트 배경 에셋 모델러 모집,NC,11525247,경력5년↑ ,학력무관,정규직,~10/03,원화,원화;모델링;애니메이션
283498,[NC][리니지W] 밸런스 디자이너 모집,NC,11525247,경력2년↑ ,학력무관,정규직,~09/30,게임AI 개발,게임AI 개발;게임기획;정보·빅데이터 분석
283495,[NC][Project NL] 차세대 리니지 프로젝트 클라이언트 프로그래머 모집,NC,11525247,경력2년↑ ,학력무관,정규직,~10/02,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일);인터페이스 디자인
283499,[NC][Project JSY] AAA콘솔 액션RPG 프로젝트 배경 에셋 모델러 모집,NC,11525247,경력5년↑ ,학력무관,정규직,~10/03,원화,원화;모델링;애니메이션
283493,[컴투스] 투자전략 담당자 (8-12년),주식회사 컴투스,11526566,경력7년↑ ,,정규직,08/04(화),재무,재무;주식IR
283459,[NC][Horizon Steel Frontiers] 다이얼로그 및 NPC 애니메이터 모집,NC,11525247,경력2년↑ ,학력무관,정규직,~09/30,모델링,모델링;애니메이션;영상제작·편집
283457,[NC][신더시티] 사업PM 모집,NC,11525247,경력5년↑ ,학력무관,정규직,~09/30,사업기획(해외),사업기획(해외);사업관리;경영분석
283448,[NC][신더시티] 마케팅 담당자 모집,NC,11525247,경력7년↑ ,학력무관,정규직,~09/30,마케팅,마케팅;프로모션;광고기획
283270,[NC][Project JSY] AAA급 콘솔 액션RPG의 시네마틱 연출 아티스트 모집,NC,11525247,경력2년↑ ,학력무관,정규직,~09/30,애니메이션,애니메이션;이펙트·FX;영상제작·편집
283211,[NC][Horizon Steel Frontiers] 마케팅 크리에이티브 담당자 모집,NC,11525247,경력2년↑ ,,정규직,~09/22,마케팅,마케팅;해외 마케팅;광고기획
283212,[NC][NextAction] 엔진 프로그래머 모집,NC,11525247,경력2년↑ ,학력무관,정규직,~09/21,게임AI 개발,게임AI 개발;사운드 제작;엔진
283127,[NC][AION2] 배경 컨셉 아티스트 모집,NC,11525247,경력2년↑ ,학력무관,정규직,~09/25,원화,원화;모델링;BX·브랜드 디자인
283125,[NC][Project NL] 차세대 리니지 프로젝트 시스템 기획자 모집,NC,11525247,경력2년↑ ,학력무관,정규직,~09/26,게임개발(클라이언트),게임개발(클라이언트);인터페이스 디자인;게임기획
283117,[NC][Project NL] 차세대 리니지 프로젝트 월드 기획자 모집,NC,11525247,경력2년↑ ,학력무관,정규직,~09/26,게임개발(클라이언트),게임개발(클라이언트);게임AI 개발;게임기획
283107,[NC][리니지 클래식] 클라이언트 프로그래머 모집,NC,11525247,경력2년↑ ,,정규직,~09/26,게임개발(클라이언트),게임개발(클라이언트);엔진;게임운영
283070,[NC][단기계약직][리니지2M] FX 아티스트 모집,NC,11525247,신입,학력무관,계약직,~09/22,이펙트·FX,이펙트·FX;영상제작·편집;엔진
283068,[NC][Horizon Steel Frontiers] 글로벌 마케팅 커뮤니케이션 담당자 모집,NC,11525247,경력2년↑ ,,정규직,~09/21,마케팅,마케팅;홍보;해외 마케팅
283061,"[NC][Project JSY] 레벨, 콘텐츠 기획자 모집",NC,11525247,경력3년↑ ,학력무관,정규직,~09/22,게임기획,게임기획;게임운영;사업기획(국내)
283057,[NC][Horizon Steel Frontiers] 사업 PM 모집,NC,11525247,경력2년↑ ,,정규직,~09/21,사업기획(국내),사업기획(국내);전략기획;사업관리
282918,[NC][단기계약직][Bonfire] 신규 FPS 배경 모델러 모집,NC,11525247,신입,학력무관,계약직,~09/19,원화,원화;모델링;애니메이션
282915,[NC][단기계약직][리니지W] 배경 에셋제작 지원자 모집,NC,11525247,신입,학력무관,계약직,~09/18,원화,원화;모델링;애니메이션
282707,[NC][단기계약직][Project JSY] AAA콘솔 액션 RPG 프로젝트 캐릭터 모델러 모집,NC,11525247,신입,학력무관,계약직,~09/13,원화,원화;모델링;애니메이션
282705,[NC][Project NL] 차세대 리니지 프로젝트 (아트) 캐릭터 제작 아티스트 모집,NC,11525247,경력3년↑ ,학력무관,정규직,~09/12,모델링,모델링;애니메이션
282626,[NC][단기계약직][리니지2M] 3D 캐릭터 아티스트 모집,NC,11525247,신입,학력무관,계약직,~09/11,원화,원화;모델링;애니메이션
282629,[NC][Project NL] 차세대 리니지 프로젝트 (아트) 배경원화 인력 모집,NC,11525247,경력3년↑ ,학력무관,정규직,~09/12,원화,원화;모델링
282632,[NC][Project NL] 차세대 리니지 프로젝트 (아트) 캐릭터 컨셉 아티스트 모집,NC,11525247,경력3년↑ ,학력무관,정규직,~09/12,원화,원화;모델링
282631,[NC][Project NL] 차세대 리니지 프로젝트 (아트) 캐릭터 컨셉 아티스트 모집,NC,11525247,경력3년↑ ,학력무관,정규직,~09/12,원화,원화;모델링
282566,[NC][단기계약직][리니지2M] 아트PM 모집,NC,11525247,신입,학력무관,계약직,~09/08,인터페이스 디자인,인터페이스 디자인;원화;모델링;게임기획;사업관리
282389,[NC][Project NL] 차세대 리니지 프로젝트 서버 프로그래머 모집,NC,11525247,경력3년↑ ,학력무관,정규직,~09/05,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일)
282222,[NCSOUND] 게임 사운드 (효과음) 디자이너 모집,NC,11525247,경력2년↑ ,학력무관,정규직,채용시,사운드 제작,사운드 제작
283478,[OmniCraft Labs] 3D 배경 모델러 (8년 이상),옴니크래프트랩스㈜(크래프톤 계열회사),47064232,경력8년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);모델링
281226,[크로노스튜디오] CCO Staff 모집,㈜크로노스튜디오,43834799,경력3년↑ ,학력무관,정규직,채용시,사업기획(국내),사업기획(국내);사업기획(해외);사업관리;사무·회계;경리
282078,[Chrono Odyssey] 애니메이터 모집,㈜크로노스튜디오,43834799,경력6년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
